Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,37,21,Porites astreoides,1832.8,4731.2,24.3,29.33,0.0,
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,36,22,Porites astreoides,1902.5,4431.3,12.0,8.36,0.0,
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,35,23,Porites astreoides,1554.1,3912.3,47.1,131.31,0.0,
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,34,25,Porites astreoides,5507.2,4867.6,16.0,17.19,0.0,
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,33,26,Porites astreoides,5610.7,4467.5,80.3,266.14,0.0,
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,32,27,Diploria labyrinthiformis,5251.7,4439.8,43.1,99.42,0.0,
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,31,28,Porites astreoides,5126.2,4110.6,71.6,230.49,0.0,
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,30,29,Porites astreoides,4641.4,4051.9,40.5,57.49,0.0,
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,27,30,Porites astreoides,3179.0,4090.9,10.8,7.78,0.0,
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,26,31,Porites astreoides,3131.9,4071.9,18.3,22.08,0.0,
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,23,32,Porites porites,2378.1,3193.5,21.1,10.74,0.0,
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,21,33,Porites astreoides,5195.2,3111.5,92.4,437.53,0.0,
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,20,34,Porites astreoides,5145.8,2878.4,26.2,40.52,0.0,
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,19,35,Porites astreoides,4893.4,2724.6,38.7,86.54,0.0,
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,18,36,Porites porites,3219.8,2777.7,65.1,47.34,0.0,
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,11,37,Porites astreoides,3951.0,2324.4,28.0,24.57,0.0,
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,9,38,Porites astreoides,6742.2,2047.7,39.8,107.17,0.0,
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,8,39,Porites astreoides,6308.5,1423.8,9.2,5.13,0.0,
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,7,40,Porites astreoides,6081.8,2072.9,16.0,16.84,0.0,
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,5,41,Orbicella faveolata,4452.0,2170.5,70.1,297.4,0.0,
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,4,42,Diploria labyrinthiformis,4083.7,2191.1,49.0,154.2,0.0,
20250623_S1P1_Plot 3_coreg.png,2025-06-23,Region,3,43,Porites astreoides,2925.9,1679.8,9.6,5.93,0.0,
