Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,0,0,Porites astreoides,9115.8,6648.1,48.2,136.43,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,1,1,Porites porites,9428.6,6064.4,14.8,9.76,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,2,2,Porites astreoides,14415.6,10301.0,49.2,97.05,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,3,3,Porites astreoides,12772.9,6331.5,11.5,7.73,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,4,4,Diploria labyrinthiformis,17290.2,8811.3,49.5,150.81,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,5,5,Orbicella faveolata,18799.3,8733.5,77.2,280.11,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,59,6,Empty,18505.0,9023.0,0.1,0.0,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,60,7,Empty,19161.0,9053.5,0.2,0.0,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,61,8,Empty,19165.0,9059.0,0.1,0.0,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,7,9,Porites astreoides,24517.7,7970.0,17.3,14.59,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,9,10,Porites astreoides,27441.5,8042.7,40.5,105.47,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,10,11,Porites porites,27283.3,9269.5,9.8,5.24,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,11,12,Porites astreoides,16693.9,9365.0,20.1,13.93,0.0,
