Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,0,0,Porites astreoides,5645.2,4573.9,67.4,177.97,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,2,1,Porites astreoides,9506.6,7023.2,47.0,91.48,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,3,2,Porites astreoides,8100.3,4494.4,9.3,5.49,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,4,3,Diploria labyrinthiformis,11599.7,5990.1,46.1,133.87,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,5,4,Orbicella faveolata,12740.0,5930.8,79.3,346.04,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,6,6,Orbicella faveolata,15981.0,4117.2,46.7,78.52,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,6,5,Orbicella faveolata,16102.3,3893.3,18.4,15.78,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,7,8,Porites astreoides,17517.3,5077.5,17.3,19.49,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,9,7,Porites astreoides,19590.0,5133.8,47.6,144.69,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,11,9,Porites astreoides,11182.3,6393.4,32.2,33.24,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,14,10,Porites astreoides,5051.9,8152.2,18.4,22.1,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,15,11,Porites astreoides,6223.9,8049.0,13.4,11.56,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,20,13,Porites astreoides,14749.7,7915.1,28.4,38.52,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,21,16,Porites astreoides,14871.4,8674.8,98.4,440.75,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,22,14,Unknown,18773.4,7638.4,11.3,8.59,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,24,15,Porites astreoides,18885.4,9272.8,22.6,27.81,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,26,17,Porites astreoides,8414.9,11424.8,21.8,31.42,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,27,18,Porites astreoides,8566.1,11481.2,12.1,9.41,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,31,19,Porites astreoides,14607.6,11710.1,72.4,182.35,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,32,20,Unknown,14950.0,12651.9,49.1,108.38,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,33,21,Porites astreoides,16018.4,12616.7,98.2,353.01,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,34,22,Porites astreoides,15834.3,14207.5,16.7,15.34,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,37,23,Porites astreoides,4369.1,13416.9,14.9,13.18,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,38,24,Porites astreoides,3979.6,13745.4,39.2,78.33,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,39,25,Porites astreoides,4666.9,14135.2,40.4,97.32,0.0,
