Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,66,0,Porites porites,11498.1,15317.2,15.7,16.12,0.0,
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,69,1,Porites astreoides,11598.9,15894.3,14.4,12.2,0.0,
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,64,2,Siderastrea siderea,12024.3,14612.7,104.6,586.29,0.0,
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,79,3,Empty,11674.8,14417.5,0.8,0.03,0.0,
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,65,4,Porites astreoides,12325.4,14147.0,91.3,335.42,0.0,
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,63,5,Porites astreoides,10655.3,14627.1,108.9,371.55,0.0,
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,70,6,Porites astreoides,14269.6,14864.6,21.9,22.93,0.0,
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,36,7,Porites astreoides,12360.5,12873.8,79.7,301.47,0.0,
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,37,8,Porites astreoides,11903.3,12335.9,26.3,32.72,0.0,
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,38,9,Porites astreoides,11261.9,12403.5,69.7,163.18,0.0,
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,80,10,Empty,11069.9,12292.2,0.5,0.02,0.0,
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,40,12,Stephanocoenia intersepta,10618.2,12654.4,57.4,90.74,0.0,
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,41,11,Stephanocoenia intersepta,10497.7,12312.1,82.8,161.85,0.0,
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,39,13,Porites astreoides,10241.7,11594.1,33.9,75.4,0.0,
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,45,14,Porites astreoides,9794.3,11957.0,14.8,13.08,0.0,
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,42,15,Porites astreoides,9970.7,11070.6,20.8,26.67,0.0,
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,35,16,Porites astreoides,12702.9,10062.7,41.8,41.39,0.0,
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,34,17,Porites astreoides,12862.6,9858.6,28.2,52.57,0.0,
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,10,19,Porites astreoides,11650.7,6549.2,62.8,203.11,0.0,
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,11,20,Diploria labyrinthiformis,10596.2,6377.5,68.4,298.94,0.0,
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,13,21,Porites astreoides,9516.5,5213.3,53.9,160.14,0.0,
20251018_S2P2_Plot 3_coreg.png,2025-10-18,Region,75,22,Porites astreoides,9927.6,5024.8,44.2,99.94,0.0,
