Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,11,0,Diploria labyrinthiformis,16803.5,11610.1,69.2,291.86,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,10,1,Porites astreoides,18215.1,11766.8,53.5,189.66,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,25,2,Orbicella faveolata,17337.3,13501.2,38.1,81.17,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,75,3,Porites astreoides,15827.6,9827.2,41.1,96.73,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,13,4,Porites astreoides,15301.9,10118.5,50.3,157.54,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,31,5,Siderastrea siderea,14804.3,15392.3,86.5,251.29,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,32,6,Stephanocoenia intersepta,14718.5,16866.5,21.5,27.8,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,43,7,Porites astreoides,14363.5,17593.8,55.9,190.12,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,44,8,Porites astreoides,13489.9,17944.9,22.1,28.51,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,33,9,Porites astreoides,12631.7,16552.6,22.3,34.2,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,77,10,Porites astreoides,11764.4,15879.3,28.3,32.27,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,30,11,Porites astreoides,10951.2,15963.1,31.8,66.22,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,27,12,Porites astreoides,10267.7,16134.0,35.4,77.08,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,29,13,Siderastrea radians,10820.3,17174.0,34.1,68.12,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,26,15,Stephanocoenia intersepta,9431.0,16585.7,21.4,20.85,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,24,16,Porites astreoides,7175.7,17147.7,21.1,26.05,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,78,17,Porites astreoides,7620.9,17563.1,27.4,34.99,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,52,19,Porites astreoides,7286.8,19532.5,30.5,36.95,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,53,20,Porites astreoides,7384.6,19890.8,30.0,50.57,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,74,21,Porites astreoides,8873.5,19772.5,36.1,44.41,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,48,22,Porites astreoides,9140.1,19378.8,27.0,48.73,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,49,23,Porites astreoides,8916.0,19023.7,19.1,19.54,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,47,24,Porites astreoides,10008.4,19411.8,27.5,46.8,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,54,25,Porites astreoides,10837.2,23053.4,41.5,86.12,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,73,26,Porites astreoides,10781.6,21919.2,19.9,22.79,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,50,27,Porites astreoides,11462.7,21354.7,19.1,19.93,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,56,28,Porites astreoides,13071.9,21969.6,21.9,27.7,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,46,29,Porites astreoides,13730.8,20950.8,26.8,42.39,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,57,30,Pseudodiploria strigosa,13925.7,23674.0,49.9,139.46,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,62,31,Porites astreoides,14059.7,23339.9,27.3,33.74,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,61,32,Stephanocoenia intersepta,14803.4,23983.1,17.8,19.23,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,58,33,Siderastrea siderea,14902.6,24241.7,14.5,10.01,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,60,34,Siderastrea siderea,15070.0,24149.9,17.7,6.91,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,63,35,Porites astreoides,17427.8,22555.7,104.4,367.71,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,64,36,Siderastrea siderea,19242.2,22458.9,118.8,519.33,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,66,37,Porites porites,18560.8,23412.7,16.1,14.7,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,69,38,Porites astreoides,18712.7,24203.9,13.1,11.46,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,65,40,Porites astreoides,19518.2,21818.1,103.6,370.01,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,36,41,Porites astreoides,19554.9,20131.4,72.2,300.98,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,38,42,Porites astreoides,17861.1,19638.0,82.9,338.73,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,40,43,Stephanocoenia intersepta,17285.3,19979.1,94.5,92.25,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,41,44,Stephanocoenia intersepta,17067.2,19456.5,108.5,191.96,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,37,45,Porites astreoides,18944.4,19361.4,28.5,38.7,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,39,46,Porites astreoides,16636.9,18507.3,43.1,86.43,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,45,47,Porites astreoides,16104.8,19063.0,13.8,12.4,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,86,48,Porites astreoides,15972.7,17264.1,14.8,13.19,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,87,49,Porites astreoides,16482.0,16756.9,25.7,37.75,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,8,51,Stephanocoenia intersepta,20362.4,12425.2,33.5,60.53,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,9,52,Porites astreoides,20253.3,10059.0,22.3,29.59,0.0,
20260508_S2P2_Plot 3_coreg.png,2026-05-08,Region,0,53,Porites astreoides,9214.4,14215.7,81.4,312.63,0.0,
