zone,site,plot,date,genet_id,class,code,area,partial_mortality,notes
Juanillo,S1P1,Plot 3,2025-10-10,26,Porites astreoides,PAST,31.42,,
Juanillo,S1P1,Plot 3,2025-10-10,27,Porites astreoides,PAST,9.41,,
Juanillo,S1P1,Plot 3,2025-10-10,31,Porites astreoides,PAST,182.35,,
Juanillo,S1P1,Plot 3,2025-10-10,32,Unknown,UNKN,108.38,,
Juanillo,S1P1,Plot 3,2025-10-10,33,Porites astreoides,PAST,353.01,,
Juanillo,S1P1,Plot 3,2025-10-10,34,Porites astreoides,PAST,15.34,,
Juanillo,S1P1,Plot 3,2025-10-10,37,Porites astreoides,PAST,13.18,,
Juanillo,S1P1,Plot 3,2025-10-10,38,Porites astreoides,PAST,78.33,,
Juanillo,S1P1,Plot 3,2025-10-10,39,Porites astreoides,PAST,97.32,,
Juanillo,S1P1,Plot 3,2025-10-10,40,Porites astreoides,PAST,12.47,,
Juanillo,S1P1,Plot 3,2025-10-10,41,Unknown,UNKN,41.83,,
Juanillo,S1P1,Plot 3,2025-10-10,42,Porites astreoides,PAST,33.93,,
Juanillo,S1P1,Plot 3,2025-10-10,43,Porites porites,PPOR,8.41,,
Juanillo,S1P1,Plot 3,2025-10-10,45,Porites astreoides,PAST,107.49,,
Juanillo,S1P1,Plot 3,2025-10-10,25,Unknown,UNKN,5.21,,
Juanillo,S1P1,Plot 3,2025-10-10,47,Unknown,UNKN,29.42,,
Juanillo,S1P1,Plot 3,2025-10-10,48,Porites astreoides,PAST,36.01,,
Juanillo,S1P1,Plot 3,2025-10-10,49,Porites astreoides,PAST,74.62,,
Juanillo,S1P1,Plot 3,2025-10-10,51,Unknown,UNKN,370.05,,
Juanillo,S1P1,Plot 3,2025-10-10,52,Unknown,UNKN,10083.88,,
Juanillo,S1P1,Plot 3,2025-10-10,54,Unknown,UNKN,95.66,,
Juanillo,S1P1,Plot 3,2025-10-10,55,Porites astreoides,PAST,18.59,,
Juanillo,S1P1,Plot 3,2025-10-10,56,Porites astreoides,PAST,99.62,,
Juanillo,S1P1,Plot 3,2025-10-10,19,Porites astreoides,PAST,78.8,,
Juanillo,S1P1,Plot 3,2025-10-10,29,Unknown,UNKN,18.46,,
Juanillo,S1P1,Plot 3,2025-10-10,50,Porites astreoides,PAST,28.19,,
Juanillo,S1P1,Plot 3,2025-10-10,16,Unknown,UNKN,17.13,,
Juanillo,S1P1,Plot 3,2025-10-10,28,Orbicella faveolata,OFAV,10.06,,
Juanillo,S1P1,Plot 3,2025-10-10,35,Porites astreoides,PAST,126.01,,
Juanillo,S1P1,Plot 3,2025-10-10,46,Unknown,UNKN,23.45,,
Juanillo,S1P1,Plot 3,2025-10-10,57,Porites astreoides,PAST,8.85,,
Juanillo,S1P1,Plot 3,2025-10-10,58,Porites astreoides,PAST,28.89,,
Juanillo,S1P1,Plot 3,2026-05-13,0,Porites astreoides,PAST,192.33,,
Juanillo,S1P1,Plot 3,2026-05-13,56,Porites astreoides,PAST,8.82,,
Juanillo,S1P1,Plot 3,2026-05-13,55,Porites astreoides,PAST,105.33,,
Juanillo,S1P1,Plot 3,2026-05-13,54,Porites astreoides,PAST,17.71,,
Juanillo,S1P1,Plot 3,2026-05-13,53,Unknown,UNKN,81.25,,
Juanillo,S1P1,Plot 3,2026-05-13,50,Pseudodiploira clivosa,PCLI,355.77,,
Juanillo,S1P1,Plot 3,2026-05-13,49,Porites astreoides,PAST,29.34,,
Juanillo,S1P1,Plot 3,2026-05-13,48,Porites astreoides,PAST,84.73,,
Juanillo,S1P1,Plot 3,2026-05-13,47,Porites astreoides,PAST,45.83,,
Juanillo,S1P1,Plot 3,2026-05-13,46,Porites astreoides,PAST,38.72,,
Juanillo,S1P1,Plot 3,2026-05-13,45,Pseudodiploria strigosa,PSTR,15.68,,
Juanillo,S1P1,Plot 3,2026-05-13,44,Porites astreoides,PAST,60.48,,
Juanillo,S1P1,Plot 3,2026-05-13,41,Porites astreoides,PAST,20.21,,
Juanillo,S1P1,Plot 3,2026-05-13,40,Siderastrea siderea,SSID,43.11,,
Juanillo,S1P1,Plot 3,2026-05-13,39,Porites astreoides,PAST,10.91,,
Juanillo,S1P1,Plot 3,2026-05-13,38,Porites astreoides,PAST,99.62,,
Juanillo,S1P1,Plot 3,2026-05-13,37,Porites astreoides,PAST,94.73,,
Juanillo,S1P1,Plot 3,2026-05-13,34,Porites astreoides,PAST,153.23,,
Juanillo,S1P1,Plot 3,2026-05-13,33,Porites astreoides,PAST,15.93,,
Juanillo,S1P1,Plot 3,2026-05-13,32,Porites astreoides,PAST,266.8,,
Juanillo,S1P1,Plot 3,2026-05-13,31,Diploria labyrinthiformis,DLAB,87.51,,
Juanillo,S1P1,Plot 3,2026-05-13,30,Porites astreoides,PAST,163.68,,
Juanillo,S1P1,Plot 3,2026-05-13,29,Porites astreoides,PAST,23.0,,
Juanillo,S1P1,Plot 3,2026-05-13,28,Pseudodiploria strigosa,PSTR,14.92,,
Juanillo,S1P1,Plot 3,2026-05-13,27,Porites astreoides,PAST,9.06,,
Juanillo,S1P1,Plot 3,2026-05-13,26,Porites astreoides,PAST,35.32,,
Juanillo,S1P1,Plot 3,2026-05-13,21,Porites astreoides,PAST,333.7,,
Juanillo,S1P1,Plot 3,2026-05-13,20,Porites astreoides,PAST,33.1,,
Juanillo,S1P1,Plot 3,2026-05-13,19,Porites astreoides,PAST,80.76,,
Juanillo,S1P1,Plot 3,2026-05-13,15,Porites astreoides,PAST,12.66,,
Juanillo,S1P1,Plot 3,2026-05-13,14,Porites astreoides,PAST,19.54,,
Juanillo,S1P1,Plot 3,2026-05-13,13,Pseudodiploria strigosa,PSTR,11.97,,
Juanillo,S1P1,Plot 3,2026-05-13,9,Porites astreoides,PAST,134.41,,
Juanillo,S1P1,Plot 3,2026-05-13,6,Orbicella faveolata,OFAV,102.85,,
Juanillo,S1P1,Plot 3,2026-05-13,5,Orbicella faveolata,OFAV,340.58,,
Juanillo,S1P1,Plot 3,2026-05-13,4,Diploria labyrinthiformis,DLAB,181.55,,
Juanillo,S1P1,Plot 3,2026-05-13,2,Porites astreoides,PAST,90.92,,
