zone;site;plot;date;genet_id;class;code;area;partial_mortality;notes
Farallon;S2P2;Plot 1;2026-05-08;51;Porites astreoides;PAST;1379.37;;
Farallon;S2P2;Plot 3;2024-12-02;51;Pseudodiploria strigosa;PSTR;58.56;;
Farallon;S2P2;Plot 3;2025-04-14;51;Pseudodiploria strigosa;PSTR;61.52;;
Farallon;S2P2;Plot 3;2025-06-23;51;Pseudodiploria strigosa;PSTR;64.2;;
Farallon;S2P2;Plot 3;2025-10-18;51;Pseudodiploria strigosa;PSTR;63.46;;
Farallon;S2P2;Plot 3;2026-05-08;51;Pseudodiploria strigosa;PSTR;49.46;;
Farallon;S2P2;Plot 1;2024-12-02;52;Stephanocoenia intersepta;SINT;73.09;;
Farallon;S2P2;Plot 1;2025-04-14;52;Stephanocoenia intersepta;SINT;76.04;;
Farallon;S2P2;Plot 1;2025-06-23;52;Stephanocoenia intersepta;SINT;92.31;;
Farallon;S2P2;Plot 1;2025-10-18;52;Stephanocoenia intersepta;SINT;92.47;;
Farallon;S2P2;Plot 1;2025-12-01;52;Stephanocoenia intersepta;SINT;76.32;;
Farallon;S2P2;Plot 1;2026-05-08;52;Stephanocoenia intersepta;SINT;82.18;;
Farallon;S2P2;Plot 3;2024-12-02;52;Porites astreoides;PAST;40.44;;
Farallon;S2P2;Plot 3;2025-04-14;52;Porites astreoides;PAST;48.35;;
Farallon;S2P2;Plot 3;2025-06-23;52;Porites astreoides;PAST;55.03;;
Farallon;S2P2;Plot 3;2025-10-18;52;Porites astreoides;PAST;65.26;;
Farallon;S2P2;Plot 3;2026-05-08;52;Porites astreoides;PAST;36.95;;
Farallon;S2P2;Plot 1;2024-12-02;53;Porites astreoides;PAST;121.82;;
Farallon;S2P2;Plot 1;2025-04-14;53;Porites astreoides;PAST;79.5;;
Farallon;S2P2;Plot 1;2025-06-23;53;Porites astreoides;PAST;145.71;;
Farallon;S2P2;Plot 1;2025-10-18;53;Porites astreoides;PAST;105.39;;
Farallon;S2P2;Plot 1;2025-12-01;53;Porites astreoides;PAST;114.84;;
Farallon;S2P2;Plot 1;2026-05-08;53;Porites astreoides;PAST;153.2;;
Farallon;S2P2;Plot 3;2024-12-02;53;Porites astreoides;PAST;25.99;;
Farallon;S2P2;Plot 3;2025-04-14;53;Porites astreoides;PAST;34.55;;
Farallon;S2P2;Plot 3;2025-06-23;53;Porites astreoides;PAST;36.1;;
Farallon;S2P2;Plot 3;2025-10-18;53;Porites astreoides;PAST;43.81;;
Farallon;S2P2;Plot 3;2026-05-08;53;Porites astreoides;PAST;50.57;;
Farallon;S2P2;Plot 1;2024-12-02;54;Stephanocoenia intersepta;SINT;47.64;;
Farallon;S2P2;Plot 1;2025-04-14;54;Stephanocoenia intersepta;SINT;42.2;;
Farallon;S2P2;Plot 1;2025-06-23;54;Stephanocoenia intersepta;SINT;44.55;;
Farallon;S2P2;Plot 1;2025-10-18;54;Stephanocoenia intersepta;SINT;72.27;;
Farallon;S2P2;Plot 1;2025-12-01;54;Stephanocoenia intersepta;SINT;52.31;;
Farallon;S2P2;Plot 1;2026-05-08;54;Stephanocoenia intersepta;SINT;45.26;;
Farallon;S2P2;Plot 3;2024-12-02;54;Porites astreoides;PAST;49.56;;
Farallon;S2P2;Plot 3;2025-04-14;54;Porites astreoides;PAST;63.65;;
Farallon;S2P2;Plot 3;2025-06-23;54;Porites astreoides;PAST;97.26;;
Farallon;S2P2;Plot 3;2025-10-18;54;Porites astreoides;PAST;75.8;;
Farallon;S2P2;Plot 3;2026-05-08;54;Porites astreoides;PAST;86.12;;
Farallon;S2P2;Plot 1;2024-12-02;55;Colpophyllia natans;CNAT;15.47;;
Farallon;S2P2;Plot 1;2025-04-14;55;Colpophyllia natans;CNAT;17.39;;
Farallon;S2P2;Plot 1;2025-06-23;55;Colpophyllia natans;CNAT;19.86;;
Farallon;S2P2;Plot 1;2025-10-18;55;Colpophyllia natans;CNAT;22.36;;
Farallon;S2P2;Plot 1;2025-12-01;55;Colpophyllia natans;CNAT;22.02;;
Farallon;S2P2;Plot 3;2024-12-02;55;Porites astreoides;PAST;19.41;;
Farallon;S2P2;Plot 3;2025-04-14;55;Porites astreoides;PAST;6.01;;
Farallon;S2P2;Plot 3;2025-06-23;55;Porites astreoides;PAST;10.59;;
Farallon;S2P2;Plot 1;2024-12-02;56;Orbicella faveolata;OFAV;146.28;;
Farallon;S2P2;Plot 1;2025-04-14;56;Orbicella faveolata;OFAV;143.58;;
Farallon;S2P2;Plot 1;2025-06-23;56;Orbicella faveolata;OFAV;148.15;;
Farallon;S2P2;Plot 1;2025-10-18;56;Orbicella faveolata;OFAV;66.64;;
Farallon;S2P2;Plot 3;2024-12-02;56;Porites astreoides;PAST;34.78;;
Farallon;S2P2;Plot 3;2025-04-14;56;Porites astreoides;PAST;37.33;;
Farallon;S2P2;Plot 3;2025-06-23;56;Porites astreoides;PAST;49.64;;
Farallon;S2P2;Plot 3;2025-10-18;56;Porites astreoides;PAST;54.3;;
Farallon;S2P2;Plot 3;2026-05-08;56;Porites astreoides;PAST;27.7;;
Farallon;S2P2;Plot 1;2024-12-02;57;Porites astreoides;PAST;25.8;;
Farallon;S2P2;Plot 1;2025-04-14;57;Porites astreoides;PAST;42.12;;
Farallon;S2P2;Plot 1;2025-06-23;57;Porites astreoides;PAST;51.18;;
Farallon;S2P2;Plot 1;2025-10-18;57;Porites astreoides;PAST;53.04;;
Farallon;S2P2;Plot 1;2025-12-01;57;Porites astreoides;PAST;155.99;;
Farallon;S2P2;Plot 1;2026-05-08;57;Porites astreoides;PAST;166.51;;
Farallon;S2P2;Plot 3;2024-12-02;57;Pseudodiploria strigosa;PSTR;97.59;;
Farallon;S2P2;Plot 3;2025-04-14;57;Pseudodiploria strigosa;PSTR;91.65;;
Farallon;S2P2;Plot 3;2025-06-23;57;Pseudodiploria strigosa;PSTR;87.94;;
Farallon;S2P2;Plot 3;2025-10-18;57;Pseudodiploria strigosa;PSTR;136.36;;
Farallon;S2P2;Plot 3;2026-05-08;57;Pseudodiploria strigosa;PSTR;139.46;;
Farallon;S2P2;Plot 1;2024-12-02;58;Porites astreoides;PAST;172.67;;
Farallon;S2P2;Plot 1;2025-04-14;58;Porites astreoides;PAST;155.08;;
Farallon;S2P2;Plot 1;2025-06-23;58;Porites astreoides;PAST;191.08;;
Farallon;S2P2;Plot 1;2025-10-18;58;Porites astreoides;PAST;172.44;;
Farallon;S2P2;Plot 1;2025-12-01;58;Porites astreoides;PAST;159.05;;
Farallon;S2P2;Plot 1;2026-05-08;58;Porites astreoides;PAST;211.04;;
Farallon;S2P2;Plot 3;2024-12-02;58;Siderastrea siderea;SSID;6.27;;
Farallon;S2P2;Plot 3;2025-04-14;58;Siderastrea siderea;SSID;6.28;;
Farallon;S2P2;Plot 3;2025-06-23;58;Siderastrea siderea;SSID;9.33;;
Farallon;S2P2;Plot 3;2025-10-18;58;Siderastrea siderea;SSID;8.14;;
Farallon;S2P2;Plot 3;2026-05-08;58;Siderastrea siderea;SSID;10.01;;
Farallon;S2P2;Plot 1;2024-12-02;59;Porites astreoides;PAST;30.2;;
Farallon;S2P2;Plot 1;2025-04-14;59;Porites astreoides;PAST;36.98;;
Farallon;S2P2;Plot 1;2025-06-23;59;Porites astreoides;PAST;55.75;;
Farallon;S2P2;Plot 1;2025-10-18;59;Porites astreoides;PAST;58.07;;
Farallon;S2P2;Plot 1;2025-12-01;59;Porites astreoides;PAST;114.7;;
Farallon;S2P2;Plot 1;2026-05-08;59;Porites astreoides;PAST;45.2;;
Farallon;S2P2;Plot 3;2024-12-02;59;Siderastrea siderea;SSID;2.0;;
Farallon;S2P2;Plot 1;2024-12-02;60;Porites astreoides;PAST;24.3;;
Farallon;S2P2;Plot 1;2025-04-14;60;Porites astreoides;PAST;20.22;;
Farallon;S2P2;Plot 1;2025-06-23;60;Porites astreoides;PAST;32.69;;
Farallon;S2P2;Plot 1;2025-10-18;60;Porites astreoides;PAST;31.75;;
Farallon;S2P2;Plot 1;2025-12-01;60;Porites astreoides;PAST;34.07;;
Farallon;S2P2;Plot 1;2026-05-08;60;Porites astreoides;PAST;38.46;;
Farallon;S2P2;Plot 3;2024-12-02;60;Siderastrea siderea;SSID;1.74;;
Farallon;S2P2;Plot 3;2025-04-14;60;Siderastrea siderea;SSID;1.22;;
Farallon;S2P2;Plot 3;2025-06-23;60;Siderastrea siderea;SSID;4.37;;
Farallon;S2P2;Plot 3;2025-10-18;60;Siderastrea siderea;SSID;2.37;;
Farallon;S2P2;Plot 3;2026-05-08;60;Siderastrea siderea;SSID;6.91;;
Farallon;S2P2;Plot 1;2024-12-02;61;Porites astreoides;PAST;68.77;;
Farallon;S2P2;Plot 1;2025-04-14;61;Porites astreoides;PAST;67.62;;
Farallon;S2P2;Plot 1;2025-06-23;61;Porites astreoides;PAST;83.82;;
Farallon;S2P2;Plot 1;2025-10-18;61;Porites astreoides;PAST;78.5;;
Farallon;S2P2;Plot 1;2025-12-01;61;Porites astreoides;PAST;91.32;;
Farallon;S2P2;Plot 1;2026-05-08;61;Porites astreoides;PAST;83.96;;
Farallon;S2P2;Plot 3;2024-12-02;61;Stephanocoenia intersepta;SINT;14.17;;
Farallon;S2P2;Plot 3;2025-04-14;61;Stephanocoenia intersepta;SINT;13.89;;
Farallon;S2P2;Plot 3;2025-06-23;61;Stephanocoenia intersepta;SINT;25.63;;
Farallon;S2P2;Plot 3;2025-10-18;61;Stephanocoenia intersepta;SINT;9.82;;
Farallon;S2P2;Plot 3;2026-05-08;61;Stephanocoenia intersepta;SINT;19.23;;
Farallon;S2P2;Plot 1;2025-04-14;62;Siderastrea siderea;SSID;19.59;;
Farallon;S2P2;Plot 1;2025-06-23;62;Siderastrea siderea;SSID;26.59;;
Farallon;S2P2;Plot 1;2025-10-18;62;Siderastrea siderea;SSID;25.05;;
Farallon;S2P2;Plot 1;2025-12-01;62;Siderastrea siderea;SSID;32.36;;
Farallon;S2P2;Plot 3;2024-12-02;62;Porites astreoides;PAST;37.91;;
Farallon;S2P2;Plot 3;2025-04-14;62;Porites astreoides;PAST;17.03;;
Farallon;S2P2;Plot 3;2025-06-23;62;Porites astreoides;PAST;21.22;;
Farallon;S2P2;Plot 3;2025-10-18;62;Porites astreoides;PAST;26.26;;
Farallon;S2P2;Plot 3;2026-05-08;62;Porites astreoides;PAST;33.74;;
Farallon;S2P2;Plot 1;2025-04-14;63;Porites astreoides;PAST;192.72;;
Farallon;S2P2;Plot 1;2025-06-23;63;Porites astreoides;PAST;235.65;;
Farallon;S2P2;Plot 1;2025-10-18;63;Porites astreoides;PAST;272.42;;
Farallon;S2P2;Plot 1;2025-12-01;63;Porites astreoides;PAST;293.54;;
Farallon;S2P2;Plot 1;2026-05-08;63;Porites astreoides;PAST;231.69;;
Farallon;S2P2;Plot 3;2024-12-02;63;Porites astreoides;PAST;297.58;;
Farallon;S2P2;Plot 3;2025-04-14;63;Porites astreoides;PAST;337.65;;
Farallon;S2P2;Plot 3;2025-06-23;63;Porites astreoides;PAST;374.61;;
Farallon;S2P2;Plot 3;2025-10-18;63;Porites astreoides;PAST;371.55;;
Farallon;S2P2;Plot 3;2026-05-08;63;Porites astreoides;PAST;367.71;;
Farallon;S2P2;Plot 1;2025-04-14;64;Porites astreoides;PAST;90.08;;
Farallon;S2P2;Plot 1;2025-06-23;64;Porites astreoides;PAST;98.13;;
Farallon;S2P2;Plot 1;2025-10-18;64;Porites astreoides;PAST;43.02;;
Farallon;S2P2;Plot 1;2025-10-18;64;Porites astreoides;PAST;6.03;;
Farallon;S2P2;Plot 1;2025-12-01;64;Porites astreoides;PAST;36.89;;
Farallon;S2P2;Plot 1;2025-12-01;64;Porites astreoides;PAST;4.09;;
Farallon;S2P2;Plot 1;2026-05-08;64;Porites astreoides;PAST;71.51;;
Farallon;S2P2;Plot 3;2024-12-02;64;Siderastrea siderea;SSID;454.51;;
Farallon;S2P2;Plot 3;2025-04-14;64;Siderastrea siderea;SSID;498.99;;
Farallon;S2P2;Plot 3;2025-06-23;64;Siderastrea siderea;SSID;522.03;;
Farallon;S2P2;Plot 3;2025-10-18;64;Siderastrea siderea;SSID;586.29;;
Farallon;S2P2;Plot 3;2026-05-08;64;Siderastrea siderea;SSID;519.33;;
Farallon;S2P2;Plot 1;2025-04-14;65;Porites astreoides;PAST;56.49;;
Farallon;S2P2;Plot 1;2025-06-23;65;Porites astreoides;PAST;63.79;;
Farallon;S2P2;Plot 1;2025-10-18;65;Porites astreoides;PAST;55.21;;
Farallon;S2P2;Plot 1;2025-12-01;65;Porites astreoides;PAST;41.7;;
Farallon;S2P2;Plot 1;2026-05-08;65;Porites astreoides;PAST;23.59;;
Farallon;S2P2;Plot 3;2024-12-02;65;Porites astreoides;PAST;326.61;;
Farallon;S2P2;Plot 3;2025-04-14;65;Porites astreoides;PAST;355.71;;
Farallon;S2P2;Plot 3;2025-06-23;65;Porites astreoides;PAST;368.51;;
Farallon;S2P2;Plot 3;2025-10-18;65;Porites astreoides;PAST;335.42;;
Farallon;S2P2;Plot 3;2026-05-08;65;Porites astreoides;PAST;370.01;;
Farallon;S2P2;Plot 1;2025-10-18;66;Pseudodiploria strigosa;PSTR;17.14;;
Farallon;S2P2;Plot 1;2025-12-01;66;Pseudodiploria strigosa;PSTR;15.27;;
Farallon;S2P2;Plot 1;2026-05-08;66;Pseudodiploria strigosa;PSTR;20.25;;
Farallon;S2P2;Plot 3;2024-12-02;66;Porites porites;PPOR;9.45;;
Farallon;S2P2;Plot 3;2025-04-14;66;Porites porites;PPOR;10.22;;
Farallon;S2P2;Plot 3;2025-06-23;66;Porites porites;PPOR;15.27;;
Farallon;S2P2;Plot 3;2025-10-18;66;Porites porites;PPOR;16.12;;
Farallon;S2P2;Plot 3;2026-05-08;66;Porites porites;PPOR;14.7;;
Farallon;S2P2;Plot 1;2025-12-01;67;Porites astreoides;PAST;160.01;;
Farallon;S2P2;Plot 1;2026-05-08;67;Porites astreoides;PAST;123.18;;
Farallon;S2P2;Plot 3;2024-12-02;67;Porites porites;PPOR;7.26;;
Farallon;S2P2;Plot 3;2025-04-14;67;Porites porites;PPOR;7.63;;
Farallon;S2P2;Plot 3;2025-06-23;67;Porites porites;PPOR;11.73;;
Farallon;S2P2;Plot 3;2024-12-02;68;Colpophyllia natans;CNAT;9.91;;
Farallon;S2P2;Plot 3;2025-04-14;68;Colpophyllia natans;CNAT;12.21;;
Farallon;S2P2;Plot 3;2025-06-23;68;Colpophyllia natans;CNAT;11.93;;
Farallon;S2P2;Plot 3;2024-12-02;69;Porites astreoides;PAST;10.17;;
Farallon;S2P2;Plot 3;2025-04-14;69;Porites astreoides;PAST;11.47;;
Farallon;S2P2;Plot 3;2025-06-23;69;Porites astreoides;PAST;18.78;;
Farallon;S2P2;Plot 3;2025-10-18;69;Porites astreoides;PAST;12.2;;
Farallon;S2P2;Plot 3;2026-05-08;69;Porites astreoides;PAST;11.46;;
Farallon;S2P2;Plot 3;2024-12-02;70;Porites astreoides;PAST;8.45;;
Farallon;S2P2;Plot 3;2025-04-14;70;Porites astreoides;PAST;8.66;;
Farallon;S2P2;Plot 3;2025-06-23;70;Porites astreoides;PAST;9.57;;
Farallon;S2P2;Plot 3;2025-10-18;70;Porites astreoides;PAST;22.93;;
Farallon;S2P2;Plot 3;2024-12-02;71;Porites astreoides;PAST;6.94;;
Farallon;S2P2;Plot 3;2025-04-14;71;Porites astreoides;PAST;5.23;;
Farallon;S2P2;Plot 3;2025-06-23;71;Porites astreoides;PAST;7.75;;
Farallon;S2P2;Plot 3;2025-10-18;71;Porites astreoides;PAST;8.61;;
Farallon;S2P2;Plot 3;2026-05-08;71;Porites astreoides;PAST;2.22;;
Farallon;S2P2;Plot 3;2024-12-02;72;Porites astreoides;PAST;15.86;;
Farallon;S2P2;Plot 3;2025-04-14;72;Porites astreoides;PAST;22.6;;
Farallon;S2P2;Plot 3;2025-06-23;72;Porites astreoides;PAST;32.59;;
Farallon;S2P2;Plot 3;2025-10-18;72;Porites astreoides;PAST;10.77;;
Farallon;S2P2;Plot 3;2026-05-08;72;Porites astreoides;PAST;4.41;;
Farallon;S2P2;Plot 3;2024-12-02;73;Porites astreoides;PAST;15.78;;
Farallon;S2P2;Plot 3;2025-04-14;73;Porites astreoides;PAST;23.07;;
Farallon;S2P2;Plot 3;2025-06-23;73;Porites astreoides;PAST;21.26;;
Farallon;S2P2;Plot 3;2025-10-18;73;Porites astreoides;PAST;26.58;;
Farallon;S2P2;Plot 3;2026-05-08;73;Porites astreoides;PAST;22.79;;
Farallon;S2P2;Plot 3;2024-12-02;74;Porites astreoides;PAST;21.27;;
Farallon;S2P2;Plot 3;2025-04-14;74;Porites astreoides;PAST;25.26;;
Farallon;S2P2;Plot 3;2025-06-23;74;Porites astreoides;PAST;20.98;;
Farallon;S2P2;Plot 3;2025-10-18;74;Porites astreoides;PAST;32.8;;
Farallon;S2P2;Plot 3;2026-05-08;74;Porites astreoides;PAST;44.41;;
Farallon;S2P2;Plot 3;2024-12-02;75;Porites astreoides;PAST;71.76;;
Farallon;S2P2;Plot 3;2025-04-14;75;Porites astreoides;PAST;91.56;;
Farallon;S2P2;Plot 3;2025-06-23;75;Porites astreoides;PAST;71.92;;
Farallon;S2P2;Plot 3;2025-10-18;75;Porites astreoides;PAST;99.94;;
Farallon;S2P2;Plot 3;2026-05-08;75;Porites astreoides;PAST;96.73;;
Farallon;S2P2;Plot 3;2024-12-02;76;Porites astreoides;PAST;35.76;;
Farallon;S2P2;Plot 3;2025-04-14;76;Porites astreoides;PAST;35.24;;
Farallon;S2P2;Plot 3;2025-06-23;76;Porites astreoides;PAST;50.97;;
Farallon;S2P2;Plot 3;2025-10-18;76;Porites astreoides;PAST;52.69;;
Farallon;S2P2;Plot 3;2026-05-08;76;Porites astreoides;PAST;54.68;;
Farallon;S2P2;Plot 3;2024-12-02;77;Porites astreoides;PAST;43.05;;
Farallon;S2P2;Plot 3;2025-04-14;77;Porites astreoides;PAST;30.91;;
Farallon;S2P2;Plot 3;2025-06-23;77;Porites astreoides;PAST;45.31;;
Farallon;S2P2;Plot 3;2025-10-18;77;Porites astreoides;PAST;44.69;;
Farallon;S2P2;Plot 3;2026-05-08;77;Porites astreoides;PAST;32.27;;
Farallon;S2P2;Plot 3;2024-12-02;78;Porites astreoides;PAST;20.16;;
Farallon;S2P2;Plot 3;2025-04-14;78;Porites astreoides;PAST;28.79;;
Farallon;S2P2;Plot 3;2025-10-18;78;Porites astreoides;PAST;37.7;;
Farallon;S2P2;Plot 3;2026-05-08;78;Porites astreoides;PAST;34.99;;
Farallon;S2P2;Plot 3;2026-05-08;79;Porites astreoides;PAST;13.19;;
Farallon;S2P2;Plot 3;2026-05-08;80;Porites astreoides;PAST;37.75;;
Farallon;S2P2;Plot 2;2024-12-02;81;Porites astreoides;PAST;42.75;;
Farallon;S2P2;Plot 2;2025-04-14;81;Porites astreoides;PAST;45.64;;
Farallon;S2P2;Plot 2;2025-06-23;81;Porites astreoides;PAST;61.9;;
Farallon;S2P2;Plot 2;2026-05-08;81;Porites astreoides;PAST;45.38;;
Farallon;S2P2;Plot 3;2024-12-02;82;Porites astreoides;PAST;111.33;;
Farallon;S2P2;Plot 3;2025-04-14;82;Porites astreoides;PAST;110.3;;
Farallon;S2P2;Plot 3;2025-06-23;82;Porites astreoides;PAST;142.93;;
Farallon;S2P2;Plot 3;2025-10-18;82;Porites astreoides;PAST;129.19;;
