Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,0,0,Diploria labyrinthiformis,785.3,10877.9,44.5,127.02,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,1,1,Porites astreoides,956.6,16247.8,33.8,43.28,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,3,3,Porites astreoides,2909.0,6796.7,29.6,32.56,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,4,4,Porites astreoides,2259.4,5809.8,26.4,34.38,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,5,5,Porites astreoides,3803.4,5906.3,22.8,28.06,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,6,6,Pseudodiploria strigosa,3375.9,6540.7,23.7,35.0,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,7,7,Porites astreoides,4538.1,8287.6,34.3,71.44,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,8,8,Unknown,4089.7,14060.8,20.7,19.19,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,9,9,Unknown,4291.1,15889.2,42.3,53.15,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,10,10,Porites porites,5766.5,9329.9,20.6,14.97,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,11,11,Porites astreoides,5693.1,7574.8,27.4,44.56,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,12,12,Porites astreoides,6399.2,7742.3,117.1,315.79,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,14,14,Porites astreoides,6515.3,8271.1,24.0,31.83,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,15,15,Porites astreoides,6524.3,12926.4,49.6,101.93,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,16,16,Porites porites,6976.9,13896.2,27.5,33.9,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,17,17,Porites porites,7339.2,14207.7,22.8,21.48,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,18,18,Porites astreoides,7709.8,16805.5,17.2,15.22,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,19,19,Porites astreoides,8766.3,10764.8,63.6,117.52,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,20,20,Porites porites,8331.4,9879.6,16.0,13.39,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,21,21,Orbicella faveolata,8802.1,6590.9,25.2,37.92,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,22,22,Porites astreoides,10047.1,16255.3,15.0,13.48,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,23,23,Porites astreoides,10281.5,16647.9,10.2,6.42,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,24,24,Porites astreoides,11431.2,14073.9,26.5,37.39,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,25,25,Porites astreoides,11702.4,3161.1,24.9,28.07,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,27,27,Porites astreoides,13174.8,6125.4,44.1,91.38,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,28,28,Porites astreoides,13516.6,8091.7,19.9,18.95,0.0,
20250414_S1P1_Plot Y.jpg,2025-04-14,Region,29,29,Porites astreoides,12678.8,14781.0,16.4,15.05,0.0,
