Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,60,32,Porites astreoides,11653.6,14644.4,18.0,20.51,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,39,33,Porites astreoides,11868.6,14944.7,16.0,15.84,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,38,34,Porites astreoides,12024.0,15088.4,40.6,74.12,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,51,35,Porites astreoides,13505.2,14676.8,28.3,48.72,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,16,36,Porites porites,5875.9,11476.5,41.4,35.19,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,17,37,Porites porites,6219.6,11841.0,35.6,32.3,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,15,38,Porites astreoides,5569.2,10635.8,52.7,108.37,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,0,39,Diploria labyrinthiformis,611.5,8318.6,44.9,134.43,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,18,40,Porites astreoides,6609.6,14238.0,18.8,19.68,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,44,41,Porites astreoides,11399.6,3492.9,16.1,16.53,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,29,42,Porites astreoides,10457.3,12637.9,19.6,20.85,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,28,43,Porites astreoides,11561.5,6752.0,28.8,32.56,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,25,44,Porites astreoides,9673.3,2102.2,29.7,23.57,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,23,45,Porites astreoides,8414.8,14112.9,14.2,13.76,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,22,46,Porites astreoides,8206.7,13742.0,22.8,31.67,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,61,47,Empty,8113.5,13915.0,0.5,0.01,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,62,48,Empty,8129.5,13915.0,0.8,0.02,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,63,49,Empty,8140.5,13915.0,0.6,0.01,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,64,50,Empty,8161.0,13915.0,0.4,0.01,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,20,51,Porites porites,7135.8,8010.1,10.3,6.01,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,19,52,Porites astreoides,7536.6,8775.4,36.8,48.72,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,10,53,Porites porites,4801.6,7258.0,25.7,26.64,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,3,54,Porites astreoides,2118.2,4671.9,27.1,27.83,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-18,Region,1,55,Porites astreoides,733.5,13149.8,39.5,62.42,0.0,
