Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,1,1,Porites astreoides,4478.8,12458.8,41.4,53.41,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,2,2,Stephanocoenia intersepta,4441.9,12765.2,21.1,25.79,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,3,3,Porites astreoides,4735.4,12524.2,9.9,6.18,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,4,4,Porites astreoides,5206.8,12060.9,9.3,5.09,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,9,9,Stephanocoenia intersepta,18009.6,7946.5,14.4,12.87,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,11,11,Porites astreoides,13340.6,9434.5,30.2,31.76,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,14,14,Siderastrea siderea,12054.0,11325.2,87.6,214.39,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,15,15,Orbicella faveolata,10947.5,12317.5,216.7,1235.88,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,16,16,Porites astreoides,10268.5,12052.0,26.8,37.49,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,17,17,Porites astreoides,8304.1,12810.9,42.9,78.04,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,19,19,Porites astreoides,7161.2,12752.8,18.0,12.28,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,23,23,Colpophyllia natans,9447.7,16181.8,20.4,28.79,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,24,24,Porites astreoides,7512.3,17118.0,31.6,58.85,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,25,25,Porites astreoides,7215.3,18733.1,49.8,111.7,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,26,26,Porites astreoides,6718.7,18854.9,20.5,24.41,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,27,27,Porites astreoides,7647.3,18834.5,29.8,29.99,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,28,28,Siderastrea siderea,7710.6,18991.1,45.3,53.11,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,29,29,Porites astreoides,8899.2,18371.2,67.2,132.43,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,31,31,Porites astreoides,10604.1,21347.4,53.1,116.46,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,32,32,Porites astreoides,10487.6,22196.1,71.5,197.92,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,34,34,Porites astreoides,11302.0,22089.4,14.4,11.14,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,34,35,Porites astreoides,11095.6,22239.0,43.6,83.27,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,31,36,Porites astreoides,10942.5,21278.6,11.4,8.14,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,33,33,Porites astreoides,10906.9,21838.2,42.8,63.16,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,35,37,Porites astreoides,10829.2,21514.3,16.0,12.34,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,36,38,Colpophyllia natans,10821.2,22632.5,16.9,16.76,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,37,39,Stephanocoenia intersepta,11790.4,22425.6,27.7,42.97,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,38,40,Pseudodiploria strigosa,13214.8,23006.5,10.6,7.24,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,39,41,Porites astreoides,12111.7,22336.9,21.1,28.47,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,41,43,Porites astreoides,19604.7,19300.3,68.7,216.31,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,43,45,Porites astreoides,21914.3,16902.1,18.9,14.01,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,46,49,Porites astreoides,15269.1,21244.7,30.0,55.02,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,47,51,Porites astreoides,19531.8,17061.5,56.0,164.23,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,48,52,Porites astreoides,12513.9,16581.2,92.1,131.96,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,51,55,Porites astreoides,11337.5,15615.4,323.2,1191.24,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,52,56,Stephanocoenia intersepta,10367.9,15619.2,34.2,73.09,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,53,57,Porites astreoides,11043.1,14323.8,55.5,121.82,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,55,59,Colpophyllia natans,14788.2,10621.5,16.5,15.47,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,56,62,Orbicella faveolata,17105.0,10517.0,59.3,146.28,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,57,63,Porites astreoides,17312.3,10265.8,20.5,25.8,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,58,64,Porites astreoides,17679.5,10548.6,67.9,172.67,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,60,67,Porites astreoides,18323.2,15497.2,21.6,24.3,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,61,68,Porites astreoides,12912.2,17291.8,32.0,68.77,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,40,42,Siderastrea siderea,14405.9,20325.2,86.7,392.22,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,0,0,Porites astreoides,12590.2,19118.5,56.9,213.23,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,7,7,Porites astreoides,9786.4,17119.9,15.1,12.95,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,8,8,Porites astreoides,9777.0,17446.9,26.5,32.3,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,59,65,Porites astreoides,16901.4,12493.3,25.5,30.2,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,10,10,Porites astreoides,15954.1,20102.9,72.2,225.69,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,13,13,Porites astreoides,13308.5,16285.4,80.3,240.47,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,18,18,Porites astreoides,12633.1,17154.9,51.5,126.54,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,20,20,Porites astreoides,9215.5,20160.2,57.6,161.63,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,21,21,Porites astreoides,9090.8,20629.7,35.0,33.88,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,22,22,Porites astreoides,9436.2,20769.7,32.0,26.69,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,30,30,Porites astreoides,9683.5,20319.7,38.2,25.79,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,32,46,Porites astreoides,9625.4,20909.0,40.9,48.46,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,6,6,Porites astreoides,10067.4,18359.5,103.0,259.89,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,42,44,Pseudodiploria strigosa,15863.4,22598.2,14.0,12.44,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,5,5,Porites astreoides,7272.1,19457.8,22.4,24.59,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,12,12,Porites astreoides,6994.5,18228.0,16.5,13.28,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,44,47,Pseudodiploria strigosa,17252.0,20709.0,24.8,39.62,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,45,50,Porites astreoides,12917.4,20370.0,17.6,17.38,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,45,48,Porites astreoides,12689.4,20378.6,54.6,74.82,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,49,53,Porites astreoides,15383.5,11424.7,68.4,156.76,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,54,58,Stephanocoenia intersepta,20448.2,8289.7,31.1,47.64,0.0,
20241202_S2P2_Plot 1.jpg,2024-12-02,Region,50,54,Stephanocoenia intersepta,20219.3,8538.4,33.5,29.37,0.0,
