Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
20250414_S2P2_Plot 1_coreg.png,2025-04-14,Region,30,47,Porites astreoides,7425.9,15894.4,25.5,22.48,0.0,
20250414_S2P2_Plot 1_coreg.png,2025-04-14,Region,32,48,Porites astreoides,7386.1,16407.1,38.1,44.19,0.0,
20250414_S2P2_Plot 1_coreg.png,2025-04-14,Region,9,49,Stephanocoenia intersepta,14125.9,6060.0,13.6,11.21,0.0,
20250414_S2P2_Plot 1_coreg.png,2025-04-14,Region,4,50,Porites astreoides,3894.2,9382.7,15.7,13.89,0.0,
20250414_S2P2_Plot 1_coreg.png,2025-04-14,Region,23,51,Colpophyllia natans,7250.5,12609.8,21.0,29.07,0.0,
20250414_S2P2_Plot 1_coreg.png,2025-04-14,Region,24,52,Porites astreoides,5709.8,13375.5,41.8,76.49,0.0,
20250414_S2P2_Plot 1_coreg.png,2025-04-14,Region,26,53,Porites astreoides,5064.9,14740.9,24.2,30.73,0.0,
20250414_S2P2_Plot 1_coreg.png,2025-04-14,Region,25,54,Porites astreoides,5474.1,14661.0,58.5,114.51,0.0,
20250414_S2P2_Plot 1_coreg.png,2025-04-14,Region,27,55,Porites astreoides,5814.1,14718.2,28.2,35.68,0.0,
20250414_S2P2_Plot 1_coreg.png,2025-04-14,Region,28,56,Siderastrea siderea,5823.1,14878.9,50.4,61.82,0.0,
20250414_S2P2_Plot 1_coreg.png,2025-04-14,Region,62,57,Siderastrea siderea,5777.2,15255.2,18.0,19.59,0.0,
20250414_S2P2_Plot 1_coreg.png,2025-04-14,Region,12,8,Porites astreoides,5291.6,14238.1,21.4,21.77,0.0,
20250414_S2P2_Plot 1_coreg.png,2025-04-14,Region,44,58,Pseudodiploria strigosa,13423.2,16342.4,22.7,31.17,0.0,
20250414_S2P2_Plot 1_coreg.png,2025-04-14,Region,45,59,Porites astreoides,9800.5,16003.7,52.8,92.76,0.0,
20250414_S2P2_Plot 1_coreg.png,2025-04-14,Region,45,60,Porites astreoides,9997.6,15994.9,18.4,20.36,0.0,
20250414_S2P2_Plot 1_coreg.png,2025-04-14,Region,49,61,Porites astreoides,12028.1,8833.1,71.2,141.84,0.0,
20250414_S2P2_Plot 1_coreg.png,2025-04-14,Region,54,63,Stephanocoenia intersepta,16088.1,6289.9,29.7,42.2,0.0,
20250414_S2P2_Plot 1_coreg.png,2025-04-14,Region,50,62,Stephanocoenia intersepta,15875.6,6464.0,31.2,32.22,0.0,
20250414_S2P2_Plot 1_coreg.png,2025-04-14,Region,63,64,Porites astreoides,10465.7,9318.1,59.3,192.72,0.0,
20250414_S2P2_Plot 1_coreg.png,2025-04-14,Region,64,65,Porites astreoides,7503.2,13531.5,43.3,90.08,0.0,
20250414_S2P2_Plot 1_coreg.png,2025-04-14,Region,65,66,Porites astreoides,5543.3,15175.6,38.2,56.49,0.0,
