Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,43,18,Porites astreoides,13041.0,9379.4,24.0,35.24,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,43,19,Porites astreoides,13161.9,9515.0,20.9,29.98,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,67,20,Porites astreoides,9477.0,11620.0,55.4,160.01,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,10,22,Porites astreoides,8941.1,11480.8,72.6,261.27,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,46,23,Porites astreoides,8481.3,12097.3,35.0,77.13,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,54,25,Stephanocoenia intersepta,11547.5,4397.4,32.4,52.31,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,50,26,Stephanocoenia intersepta,11385.7,4614.6,31.3,37.32,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,9,24,Stephanocoenia intersepta,10096.4,4158.0,18.5,20.94,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,66,27,Pseudodiploria strigosa,8843.5,12925.5,15.5,15.27,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,44,21,Pseudodiploria strigosa,9662.6,11774.4,31.3,54.4,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,40,28,Siderastrea siderea,7946.9,11532.6,99.7,462.83,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,45,29,Porites astreoides,6913.6,11583.3,70.9,163.73,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,0,30,Porites astreoides,6844.7,10853.5,68.1,212.97,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,39,31,Porites astreoides,6562.9,12742.4,27.4,42.09,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,37,32,Stephanocoenia intersepta,6364.4,12787.9,27.2,40.39,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,34,33,Porites astreoides,5977.3,12680.1,52.7,110.63,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,33,34,Porites astreoides,5839.3,12440.6,46.0,92.01,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,35,35,Porites astreoides,5774.9,12254.6,19.8,24.41,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,31,36,Porites astreoides,5665.8,12145.1,64.5,156.7,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,32,37,Porites astreoides,5566.9,12652.3,67.8,194.2,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,36,38,Colpophyllia natans,5755.4,12936.3,13.6,11.51,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,21,39,Porites astreoides,4711.6,11696.8,21.4,30.0,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,20,40,Porites astreoides,4809.0,11413.2,48.2,138.76,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,22,41,Porites astreoides,4935.7,11804.2,27.3,40.16,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,32,42,Porites astreoides,5058.3,11879.9,40.7,63.93,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,30,43,Porites astreoides,4970.7,11584.8,9.0,5.27,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,30,44,Porites astreoides,5085.0,11487.8,25.7,15.78,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,26,45,Porites astreoides,3286.7,10651.1,27.5,34.78,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,12,46,Porites astreoides,3458.5,10275.3,25.2,36.83,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,27,47,Porites astreoides,3856.9,10617.3,36.0,53.49,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,25,48,Porites astreoides,3577.1,10539.7,56.7,113.98,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,28,49,Siderastrea siderea,3883.6,10727.0,53.9,75.93,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,62,50,Siderastrea siderea,3838.1,11019.8,22.1,32.36,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,65,51,Porites astreoides,3668.7,10995.8,29.6,41.7,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,29,52,Porites astreoides,4597.9,10362.0,63.8,144.19,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,24,53,Porites astreoides,3767.7,9628.9,38.0,89.82,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,51,54,Porites astreoides,6058.9,8699.6,293.3,1318.05,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,52,55,Stephanocoenia intersepta,5498.4,8705.8,41.3,76.32,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,53,56,Porites astreoides,5926.2,7903.3,43.2,114.84,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,48,57,Porites astreoides,6794.2,9335.6,53.4,123.4,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,18,58,Porites astreoides,6865.9,9641.3,54.5,168.12,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,61,59,Porites astreoides,7040.9,9733.0,41.2,91.32,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,13,60,Porites astreoides,7259.7,9137.8,73.7,216.34,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,23,61,Colpophyllia natans,4940.2,9051.7,24.5,38.41,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,38,62,Pseudodiploria strigosa,7232.6,13163.3,12.0,8.81,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,11,63,Porites astreoides,7326.0,4973.5,30.7,26.46,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,6,64,Porites astreoides,5328.1,10381.5,82.9,305.57,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,64,65,Porites astreoides,5160.2,9791.0,24.7,36.89,0.0,
202512_S2P2_Plot 1_coreg.png,2025-12-01,Region,64,66,Porites astreoides,5031.7,9812.9,8.0,4.09,0.0,
