Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,33,40,Porites astreoides,8322.1,17387.7,47.0,84.37,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,35,41,Porites astreoides,8264.4,17112.0,20.2,21.1,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,31,42,Porites astreoides,8356.0,16920.3,13.5,11.85,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,31,43,Porites astreoides,8069.4,16991.8,54.6,144.87,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,36,44,Colpophyllia natans,8266.0,18052.8,19.1,22.31,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,32,45,Porites astreoides,7267.4,16603.0,40.4,55.38,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,22,46,Porites astreoides,7114.6,16464.5,31.4,38.1,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,21,47,Porites astreoides,6820.9,16314.7,22.9,29.82,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,20,48,Porites astreoides,6909.4,15953.4,58.9,163.29,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,30,49,Porites astreoides,7305.7,16060.3,28.2,21.96,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,30,50,Porites astreoides,7178.3,16139.9,8.1,3.86,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,6,51,Porites astreoides,7665.5,14426.5,91.0,402.26,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,29,52,Porites astreoides,6661.6,14445.3,78.4,175.3,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,64,53,Porites astreoides,7407.1,13661.8,27.3,43.02,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,27,55,Porites astreoides,5604.8,14838.3,30.9,43.1,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,25,57,Porites astreoides,5241.9,14757.7,63.5,131.89,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,26,58,Porites astreoides,4817.2,14888.9,31.4,50.68,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,12,59,Porites astreoides,5057.7,14336.7,24.9,32.82,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,62,61,Siderastrea siderea,5577.4,15399.0,20.9,25.05,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,64,54,Porites astreoides,7223.2,13757.7,10.1,6.03,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,51,62,Porites astreoides,8687.7,12114.9,324.0,1404.17,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,53,63,Porites astreoides,8482.8,11017.5,41.7,105.39,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,32,64,Porites astreoides,7984.3,17724.2,66.8,201.11,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,28,56,Siderastrea siderea,5634.1,14992.2,45.3,69.48,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,65,65,Porites astreoides,5342.8,15332.7,35.3,55.21,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,24,60,Porites astreoides,5487.5,13416.6,43.4,82.97,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,23,66,Colpophyllia natans,7109.1,12608.1,24.7,36.6,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,52,67,Stephanocoenia intersepta,7860.9,12173.3,39.4,92.47,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,49,68,Porites astreoides,12119.6,8618.0,58.0,143.82,0.0,
20251018_S2P2_Plot 1_coreg.png,2025-10-18,Region,38,69,Pseudodiploria strigosa,10275.3,18372.5,11.1,7.68,0.0,
