Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,0,0,Siderastrea siderea,3096.8,12537.9,13.6,8.59,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,1,1,Porites astreoides,3602.4,12548.6,25.7,32.37,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,2,2,Porites astreoides,3464.6,12798.3,32.4,37.2,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,3,3,Porites porites,3822.2,12497.8,9.8,4.28,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,4,4,Porites porites,3806.0,11683.7,6.3,2.53,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,4,5,Porites porites,3704.0,11754.8,7.5,3.22,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,5,6,Porites astreoides,3544.2,15135.6,27.0,46.24,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,6,7,Pseudodiploria strigosa,3492.2,17654.0,8.0,3.83,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,7,9,Porites astreoides,3564.5,20363.2,22.2,28.33,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,7,10,Porites astreoides,3867.7,20229.5,21.7,21.95,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,7,8,Porites astreoides,3590.6,20789.5,50.8,100.64,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,8,11,Porites astreoides,4074.1,22425.9,15.4,14.57,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,9,12,Porites astreoides,3086.9,24721.0,34.0,68.36,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,10,13,Pseudodiploria strigosa,6563.8,24090.4,11.1,7.63,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,11,14,Porites porites,6662.4,21963.1,20.7,11.08,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,12,15,Porites astreoides,5278.8,21563.5,38.0,37.72,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,13,16,Pseudodiploria strigosa,8078.2,12829.2,19.1,17.46,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,14,17,Porites porites,9429.4,15015.8,14.3,10.83,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,15,18,Porites porites,8023.7,17071.7,16.2,12.35,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,16,19,Porites porites,7874.4,26517.6,5.5,1.9,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,17,20,Porites astreoides,5424.9,28885.9,47.6,90.91,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,18,21,Porites astreoides,6434.9,28781.0,19.8,20.95,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,19,22,Porites astreoides,9821.7,28311.3,53.3,144.16,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,20,23,Diploria labyrinthiformis,12205.7,26016.8,44.7,127.66,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,21,24,Porites astreoides,12475.6,25736.3,8.8,4.86,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,22,25,Porites astreoides,12002.7,24444.0,37.4,59.96,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,23,26,Porites astreoides,9791.3,20405.9,38.6,73.29,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,24,27,Porites astreoides,10996.1,16103.1,12.2,9.56,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,25,28,Porites astreoides,11240.1,10961.2,22.1,17.49,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,26,29,Porites astreoides,11678.8,10889.6,20.3,21.86,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,27,30,Porites astreoides,11266.3,10431.7,21.0,22.44,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,28,31,Porites porites,12756.2,12951.6,43.9,43.48,0.0,"Partially dead
"
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,29,32,Porites astreoides,13831.1,13527.4,48.1,64.15,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,30,33,Porites porites,13063.2,15618.7,16.9,13.83,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,31,34,Porites porites,12646.5,20566.7,45.6,33.38,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,32,35,Porites astreoides,17029.5,28503.3,37.3,82.85,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,33,36,Porites astreoides,19007.4,10597.4,22.0,31.59,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,34,37,Pseudodiploria strigosa,19816.5,12255.0,16.9,18.37,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,35,38,Porites astreoides,15401.8,14432.7,20.5,27.2,0.0,
202410_S1P1_Plot 1_coreg.png,2024-10-01,Region,36,39,Porites porites,2729.4,14692.7,12.7,8.15,0.0,
