Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,2,0,Porites astreoides,594.1,3192.3,31.8,40.64,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,1,1,Porites astreoides,646.5,3122.4,11.7,8.16,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,0,2,Siderastrea siderea,498.2,3141.2,9.3,5.26,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,5,3,Empty,548.1,3943.8,39.9,43.75,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,7,4,Porites astreoides,666.2,5390.0,20.6,26.48,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,7,5,Porites astreoides,586.4,5414.3,23.3,32.88,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,7,6,Porites astreoides,601.6,5568.5,18.7,16.83,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,61,7,Porites astreoides,552.3,5336.5,16.6,18.03,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,8,8,Porites astreoides,676.1,6039.4,15.2,10.76,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,9,9,Porites astreoides,405.1,6668.4,28.6,50.92,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,17,10,Porites astreoides,1073.9,7870.9,48.3,120.78,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,18,11,Porites astreoides,1369.8,7807.2,26.9,44.09,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,10,12,Pseudodiploria strigosa,1329.6,6646.6,9.3,5.78,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,12,13,Porites astreoides,1055.0,5762.0,52.7,66.77,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,11,14,Porites porites,1705.1,5592.8,16.5,13.09,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,27,15,Porites astreoides,2944.7,2672.6,24.1,31.42,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,62,16,Porites astreoides,2835.7,2424.5,6.2,2.65,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,28,17,Porites porites,3230.9,3303.1,31.3,29.68,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,29,18,Porites astreoides,3566.0,3425.2,55.2,84.87,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,33,19,Porites astreoides,5119.3,2506.8,28.7,52.35,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,32,20,Porites astreoides,4308.7,7667.3,22.7,34.72,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,63,21,Porites astreoides,4330.1,7577.4,18.7,22.27,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,64,22,Porites astreoides,4538.8,7543.4,25.6,37.24,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,31,23,Porites porites,3171.2,5507.1,27.6,39.01,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,30,24,Porites porites,3329.4,4034.8,19.3,16.9,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,23,25,Porites astreoides,2356.0,5491.7,35.1,59.77,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,22,26,Porites astreoides,2990.1,6615.4,30.6,46.69,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,20,27,Diploria labyrinthiformis,3000.1,7031.8,96.9,258.19,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,19,28,Porites astreoides,2391.5,7675.3,54.9,103.62,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,15,29,Porites porites,1873.9,4456.4,12.3,7.8,0.0,
20251018_S1P1_Plot 1_coreg.png,2025-10-18,Region,13,30,Pseudodiploria strigosa,1892.0,3251.1,19.5,19.68,0.0,
