Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
20250623_S2P2_Plot 2_coreg.png,2025-06-23,Region,2,0,Stephanocoenia intersepta,1518.9,1248.5,53.3,173.21,0.0,
20250623_S2P2_Plot 2_coreg.png,2025-06-23,Region,0,1,Porites astreoides,1356.1,1871.6,47.1,148.17,0.0,
20250623_S2P2_Plot 2_coreg.png,2025-06-23,Region,1,2,Porites astreoides,1423.9,1892.8,59.3,235.86,0.0,
20250623_S2P2_Plot 2_coreg.png,2025-06-23,Region,3,3,Porites astreoides,2125.4,1672.1,38.6,100.95,0.0,
20250623_S2P2_Plot 2_coreg.png,2025-06-23,Region,18,4,Porites astreoides,1919.8,1726.2,10.2,7.38,0.0,
20250623_S2P2_Plot 2_coreg.png,2025-06-23,Region,0,5,Porites astreoides,1925.8,1686.3,31.7,61.9,0.0,
20250623_S2P2_Plot 2_coreg.png,2025-06-23,Region,5,6,Stephanocoenia intersepta,1853.9,2678.8,49.5,138.01,0.0,
20250623_S2P2_Plot 2_coreg.png,2025-06-23,Region,4,7,Porites astreoides,1453.5,2825.2,27.6,49.84,0.0,
20250623_S2P2_Plot 2_coreg.png,2025-06-23,Region,7,8,Stephanocoenia intersepta,1498.9,3063.0,25.2,40.08,0.0,
20250623_S2P2_Plot 2_coreg.png,2025-06-23,Region,6,9,Porites astreoides,1657.8,2983.5,31.8,69.12,0.0,
20250623_S2P2_Plot 2_coreg.png,2025-06-23,Region,8,10,Porites astreoides,1674.9,3171.6,40.7,105.71,0.0,
20250623_S2P2_Plot 2_coreg.png,2025-06-23,Region,9,11,Porites porites,1716.6,3358.9,44.0,65.87,0.0,
20250623_S2P2_Plot 2_coreg.png,2025-06-23,Region,16,12,Stephanocoenia intersepta,1561.5,3560.3,47.1,129.48,0.0,
20250623_S2P2_Plot 2_coreg.png,2025-06-23,Region,17,13,Colpophyllia natans,1528.9,3546.8,22.1,34.4,0.0,
20250623_S2P2_Plot 2_coreg.png,2025-06-23,Region,11,14,Porites astreoides,2005.1,3343.6,32.7,67.46,0.0,
20250623_S2P2_Plot 2_coreg.png,2025-06-23,Region,12,15,Porites astreoides,2132.5,3613.2,27.5,38.05,0.0,
20250623_S2P2_Plot 2_coreg.png,2025-06-23,Region,10,16,Porites astreoides,1918.4,3396.7,23.5,35.95,0.0,
20250623_S2P2_Plot 2_coreg.png,2025-06-23,Region,13,17,Porites astreoides,2824.8,3501.7,52.4,185.43,0.0,
20250623_S2P2_Plot 2_coreg.png,2025-06-23,Region,15,18,Porites astreoides,3317.1,3186.0,49.6,154.16,0.0,
20250623_S2P2_Plot 2_coreg.png,2025-06-23,Region,14,19,Porites astreoides,2869.4,3163.3,39.2,95.07,0.0,
20250623_S2P2_Plot 2_coreg.png,2025-06-23,Region,4,20,Porites astreoides,2345.7,1067.2,21.6,30.4,0.0,
